distortion,param_name,param_value,level,true_label,predicted,word_correct,char_correct
rotation,degrees,3,1,hjc2T,hIc2T,0,4
rotation,degrees,3,1,WZlQJ,WZlQJ,1,5
rotation,degrees,3,1,56zBQ,56zBO,0,4
rotation,degrees,3,1,BDVK0,BDVKO,0,4
rotation,degrees,3,1,Lsw8J,Lsw8J,1,5
rotation,degrees,3,1,Lht6Y,Lnt6Y,0,4
rotation,degrees,3,1,BjWrS,BjWrs,0,4
rotation,degrees,3,1,EP5Wq,EP5Wq,1,5
rotation,degrees,3,1,wBPnM,wBPnM,1,5
rotation,degrees,3,1,LFCdV,LFcdV,0,4
rotation,degrees,3,1,ZHn3e,ZHn3e,1,5
rotation,degrees,3,1,M5aLk,M5aLk,1,5
rotation,degrees,3,1,45Chc,45Chc,1,5
rotation,degrees,3,1,v2hq0,v2hqO,0,4
rotation,degrees,3,1,n7qQj,n7qOj,0,4
rotation,degrees,3,1,QY6BX,QY6BX,1,5
rotation,degrees,3,1,iXE63,iXE63,1,5
rotation,degrees,3,1,DgU9D,DgU9D,1,5
rotation,degrees,3,1,08d2g,O8d2g,0,4
rotation,degrees,3,1,2bdHG,2bdHG,1,5
rotation,degrees,3,1,qlAnS,qIAnS,0,4
rotation,degrees,3,1,qxVQc,qxVQc,1,5
rotation,degrees,3,1,7AzM2,7AzM2,1,5
rotation,degrees,3,1,fE91j,fE91j,1,5
rotation,degrees,3,1,XDfI2,XD112,0,3
rotation,degrees,3,1,pEAQj,pEAQj,1,5
rotation,degrees,3,1,n7pmv,n7pmv,1,5
rotation,degrees,3,1,i75Yq,i75Yq,1,5
rotation,degrees,3,1,s8Nrx,s8Nrx,1,5
rotation,degrees,3,1,dy6dJ,dy6dJ,1,5
rotation,degrees,3,1,5EJq5,5EJq5,1,5
rotation,degrees,3,1,xHuf0,xHufO,0,4
rotation,degrees,3,1,166zK,166zK,1,5
rotation,degrees,3,1,8TLt0,8TLtO,0,4
rotation,degrees,3,1,GTTZX,GTtzX,0,3
rotation,degrees,3,1,34dyX,34dyX,1,5
rotation,degrees,3,1,ss7aZ,ss7az,0,4
rotation,degrees,3,1,Ukgw3,Ukgw3,1,5
rotation,degrees,3,1,t8e0P,t8eOP,0,4
rotation,degrees,3,1,OL85u,OL85u,1,5
rotation,degrees,3,1,38w10,38w1O,0,4
rotation,degrees,3,1,3pUKt,3pUKt,1,5
rotation,degrees,3,1,ONqNH,ONqNH,1,5
rotation,degrees,3,1,ArXeq,ArXeq,1,5
rotation,degrees,3,1,GUkgN,GUkgN,1,5
rotation,degrees,3,1,XZGQg,XzGQg,0,4
rotation,degrees,3,1,UV17n,UV17n,1,5
rotation,degrees,3,1,eQsCi,eQsCi,1,5
rotation,degrees,3,1,OQWvo,OQWv6,0,4
rotation,degrees,3,1,8AOxb,8AOxb,1,5
rotation,degrees,3,1,vgIFD,vglFD,0,4
rotation,degrees,3,1,S5Rmg,s5Rmg,0,4
rotation,degrees,3,1,IjQgf,ljQgf,0,4
rotation,degrees,3,1,akcH1,akcH1,1,5
rotation,degrees,3,1,KKJm8,kKKJm8,0,1
rotation,degrees,3,1,xTtqk,xTtqk,1,5
rotation,degrees,3,1,dtDvO,dtDvO,1,5
rotation,degrees,3,1,lLF7Y,lLF7Y,1,5
rotation,degrees,3,1,tCign,tCIgn,0,4
rotation,degrees,3,1,Edwda,Edwda,1,5
rotation,degrees,3,1,0FysH,OFysH,0,4
rotation,degrees,3,1,B6bRc,B6bRc,1,5
rotation,degrees,3,1,7tTVW,7tTVW,1,5
rotation,degrees,3,1,7Vy3u,7Vy3u,1,5
rotation,degrees,3,1,SpbEn,spbEn,0,4
rotation,degrees,3,1,uMkuC,uMkuc,0,4
rotation,degrees,3,1,fITtE,i1TtE,0,3
rotation,degrees,3,1,n6OMG,n6OMG,1,5
rotation,degrees,3,1,g9soP,g9s6P,0,4
rotation,degrees,3,1,bxMGc,bxMGc,1,5
rotation,degrees,3,1,KU6qq,KU6qq,1,5
rotation,degrees,3,1,f59xL,i59xL,0,4
rotation,degrees,6,2,s1jbe,s1lbe,0,4
rotation,degrees,6,2,4sI34,4sl34,0,4
rotation,degrees,6,2,tKx7U,tKx7U,1,5
rotation,degrees,6,2,Oucqi,Oucqi,1,5
rotation,degrees,6,2,gc54X,gc54X,1,5
rotation,degrees,6,2,sJRm1,sJRm1,1,5
rotation,degrees,6,2,g9q5K,g9q5K,1,5
rotation,degrees,6,2,qicVz,qlcVz,0,4
rotation,degrees,6,2,6UFX1,6UFX1,1,5
rotation,degrees,6,2,pUpGJ,pUpGu,0,4
rotation,degrees,6,2,leunw,leunw,1,5
rotation,degrees,6,2,vwgd3,wgd3,0,0
rotation,degrees,6,2,sKDQl,sKDQI,0,4
rotation,degrees,6,2,h87sr,h87sr,1,5
rotation,degrees,6,2,lfqFS,lfqFs,0,4
rotation,degrees,6,2,qMQlR,qMQlR,1,5
rotation,degrees,6,2,IIkE4,lkE4,0,0
rotation,degrees,6,2,eu8aI,eu8aI,1,5
rotation,degrees,6,2,RsRz4,RsRz4,1,5
rotation,degrees,6,2,440sK,44OsK,0,4
rotation,degrees,6,2,WlCO7,WlcO7,0,4
rotation,degrees,6,2,It1Ds,lt1Ds,0,4
rotation,degrees,6,2,rMZYY,rMZYY,1,5
rotation,degrees,6,2,2sPmb,2sPmb,1,5
rotation,degrees,6,2,LVLm2,LVLm2,1,5
rotation,degrees,6,2,mHloO,mHl6O,0,4
rotation,degrees,6,2,bKPWn,bKPWn,1,5
rotation,degrees,6,2,apMaq,apMaq,1,5
rotation,degrees,6,2,n7rfd,n7rrd,0,4
rotation,degrees,6,2,AAbdR,AAbdR,1,5
rotation,degrees,6,2,85uGl,85uGl,1,5
rotation,degrees,6,2,KJC8h,KJC8h,1,5
rotation,degrees,6,2,pJ7fu,pJ7tu,0,4
rotation,degrees,6,2,8uqwc,8uqwc,1,5
rotation,degrees,6,2,VG3Gu,VGsGu,0,4
rotation,degrees,6,2,GmF0m,GmFOm,0,4
rotation,degrees,6,2,GYsdS,GYsds,0,4
rotation,degrees,6,2,s9LYo,s9LY6,0,4
rotation,degrees,6,2,4ubvr,4ubvr,1,5
rotation,degrees,6,2,4C0FS,4COFs,0,3
rotation,degrees,6,2,L9Als,L9AIs,0,4
rotation,degrees,6,2,piw8u,piw8u,1,5
rotation,degrees,6,2,x68PH,x68PH,1,5
rotation,degrees,6,2,kIbuV,kIbuV,1,5
rotation,degrees,6,2,ZVhNj,zvhNi,0,2
rotation,degrees,6,2,k9W7y,k9W7y,1,5
rotation,degrees,6,2,13EPa,133Pa,0,4
rotation,degrees,6,2,QvGxf,QvGxf,1,5
rotation,degrees,6,2,Dgt3G,Dgt3G,1,5
rotation,degrees,6,2,uuuIV,uulV,0,2
rotation,degrees,6,2,iSQaJ,isQaJ,0,4
rotation,degrees,6,2,5lizu,5lizu,1,5
rotation,degrees,6,2,eKUJC,eKUJc,0,4
rotation,degrees,6,2,ukxaD,ulcaD,0,3
rotation,degrees,6,2,GT8xC,GT8xC,1,5
rotation,degrees,6,2,VDKuk,VDKuk,1,5
rotation,degrees,6,2,EnUYx,EnUYx,1,5
rotation,degrees,6,2,Lb6bF,Lb6bF,1,5
rotation,degrees,6,2,yInn4,ylnn4,0,4
rotation,degrees,6,2,cEJsK,cEJsK,1,5
rotation,degrees,6,2,1hBhE,1hBhE,1,5
rotation,degrees,6,2,Ttaby,Ttaby,1,5
rotation,degrees,6,2,qeQ1k,qeQ1k,1,5
rotation,degrees,6,2,ijCPD,ljCPD,0,4
rotation,degrees,6,2,gvhNG,gvhNG,1,5
rotation,degrees,6,2,PVbAc,PVbAc,1,5
rotation,degrees,6,2,DAoot,DA66t,0,3
rotation,degrees,6,2,Hagc6,Hagc6,1,5
rotation,degrees,6,2,C9rsA,c9rsA,0,4
rotation,degrees,6,2,k1QXs,k1QXs,1,5
rotation,degrees,6,2,O0LII,OOLI,0,3
rotation,degrees,6,2,0qDUd,OqDUd,0,4
rotation,degrees,6,2,9ezdG,9ezdG,1,5
rotation,degrees,6,2,TvKYK,TvKYK,1,5
rotation,degrees,6,2,A3Jao,A3Ja6,0,4
rotation,degrees,6,2,BhFDo,BhFD6,0,4
rotation,degrees,6,2,CKKRl,cKKRI,0,3
rotation,degrees,6,2,zYgfL,zYgiL,0,4
rotation,degrees,6,2,ptU3R,ptUsR,0,4
rotation,degrees,6,2,x6qzt,x6qzt,1,5
rotation,degrees,6,2,yB7XF,yB7XF,1,5
rotation,degrees,6,2,Q72kc,Q72kc,1,5
rotation,degrees,6,2,dJX2J,duX2J,0,4
rotation,degrees,6,2,F6ZjE,F6ZIE,0,4
rotation,degrees,6,2,ZVbE7,ZvbE7,0,4
rotation,degrees,6,2,KB0wx,kBOwx,0,3
rotation,degrees,6,2,741tE,741tE,1,5
rotation,degrees,6,2,JbR1k,JbR1k,1,5
rotation,degrees,6,2,cqvPz,cqvPz,1,5
rotation,degrees,6,2,9BIwy,9Blwy,0,4
rotation,degrees,6,2,bn6PU,bn6PU,1,5
rotation,degrees,6,2,9dKLI,9dKLI,1,5
rotation,degrees,6,2,DBlKs,DBIKs,0,4
rotation,degrees,6,2,KyGE4,KyGE4,1,5
rotation,degrees,6,2,TdReG,TdReG,1,5
rotation,degrees,6,2,6dtP1,6dtP1,1,5
rotation,degrees,6,2,VDDBl,VDDBI,0,4
rotation,degrees,6,2,O1Bvt,O1Bvu,0,4
rotation,degrees,6,2,XBk4Q,XBk4O,0,4
rotation,degrees,6,2,CVjZy,cVIZy,0,3
rotation,degrees,6,2,r1rlX,r1rlX,1,5
rotation,degrees,6,2,iGgk4,iGgk4,1,5
rotation,degrees,6,2,BjXg3,BjXg3,1,5
rotation,degrees,6,2,i3D6c,i3D6c,1,5
rotation,degrees,6,2,NAErf,NAEif,0,4
rotation,degrees,6,2,BYxfA,BYxfA,1,5
rotation,degrees,6,2,WlOpY,WIOpY,0,4
rotation,degrees,6,2,C8pYc,c8pYc,0,4
rotation,degrees,6,2,65WJj,65WJI,0,4
rotation,degrees,6,2,8tIhU,8tlhU,0,4
rotation,degrees,6,2,a0G7G,aOG7G,0,4
rotation,degrees,6,2,6JGmI,6JGm,0,4
rotation,degrees,6,2,1saKV,1saKV,1,5
rotation,degrees,6,2,WYvTZ,WYvTz,0,4
rotation,degrees,6,2,ULtbO,ULtbO,1,5
rotation,degrees,6,2,ZRspw,ZRspw,1,5
rotation,degrees,6,2,UV911,UV911,1,5
rotation,degrees,6,2,pePNl,pePNI,0,4
rotation,degrees,6,2,C0qNZ,COqNz,0,3
rotation,degrees,6,2,23KL2,23KL2,1,5
rotation,degrees,6,2,lhPcy,lhPcy,1,5
rotation,degrees,6,2,u32K7,u32K7,1,5
rotation,degrees,6,2,yecvR,yecvR,1,5
rotation,degrees,6,2,KOYK1,KOYK1,1,5
rotation,degrees,6,2,8KYWk,8KYWk,1,5
rotation,degrees,6,2,phdsA,phcsA,0,4
rotation,degrees,6,2,OBad7,OBad7,1,5
rotation,degrees,6,2,YqVlY,YqVIY,0,4
rotation,degrees,6,2,hjc2T,hIc2T,0,4
rotation,degrees,6,2,WZlQJ,WZlQJ,1,5
rotation,degrees,6,2,56zBQ,56zBQ,1,5
rotation,degrees,6,2,BDVK0,BDVKO,0,4
rotation,degrees,6,2,Lsw8J,Lsw8J,1,5
rotation,degrees,6,2,Lht6Y,Lht6Y,1,5
rotation,degrees,6,2,BjWrS,BjWr8,0,4
rotation,degrees,6,2,EP5Wq,EP5Wq,1,5
rotation,degrees,6,2,wBPnM,wBPnM,1,5
rotation,degrees,6,2,LFCdV,LFcdV,0,4
rotation,degrees,6,2,ZHn3e,ZHn3e,1,5
rotation,degrees,6,2,M5aLk,M5aLk,1,5
rotation,degrees,6,2,45Chc,45Chc,1,5
rotation,degrees,6,2,v2hq0,v2hqO,0,4
rotation,degrees,6,2,n7qQj,n7qOj,0,4
rotation,degrees,6,2,QY6BX,OY6BX,0,4
rotation,degrees,6,2,iXE63,iXE63,1,5
rotation,degrees,6,2,DgU9D,DgU9D,1,5
rotation,degrees,6,2,08d2g,O8d2g,0,4
rotation,degrees,6,2,2bdHG,2bdHG,1,5
rotation,degrees,6,2,qlAnS,qIAnS,0,4
rotation,degrees,6,2,qxVQc,qxVQc,1,5
rotation,degrees,6,2,7AzM2,7AzM2,1,5
rotation,degrees,6,2,fE91j,fE91j,1,5
rotation,degrees,6,2,XDfI2,XD112,0,3
rotation,degrees,6,2,pEAQj,pEAQj,1,5
rotation,degrees,6,2,n7pmv,n7pmv,1,5
rotation,degrees,6,2,i75Yq,i75Yq,1,5
rotation,degrees,6,2,s8Nrx,s8Nrx,1,5
rotation,degrees,6,2,dy6dJ,dv6dJ,0,4
rotation,degrees,6,2,5EJq5,5EJq5,1,5
rotation,degrees,6,2,xHuf0,xHuiO,0,3
rotation,degrees,6,2,166zK,166zK,1,5
rotation,degrees,6,2,8TLt0,8TLtO,0,4
rotation,degrees,6,2,GTTZX,GTTZX,1,5
rotation,degrees,6,2,34dyX,34dyX,1,5
rotation,degrees,6,2,ss7aZ,ss7az,0,4
rotation,degrees,6,2,Ukgw3,Ukgw3,1,5
rotation,degrees,6,2,t8e0P,t8eOP,0,4
rotation,degrees,6,2,OL85u,OL85u,1,5
rotation,degrees,6,2,38w10,38w1O,0,4
rotation,degrees,6,2,3pUKt,3pUKt,1,5
rotation,degrees,6,2,ONqNH,ONqNH,1,5
rotation,degrees,6,2,ArXeq,ArXeq,1,5
rotation,degrees,6,2,GUkgN,GUkgN,1,5
rotation,degrees,6,2,XZGQg,XZGOg,0,4
rotation,degrees,6,2,UV17n,UV17n,1,5
rotation,degrees,6,2,eQsCi,eQsCi,1,5
rotation,degrees,6,2,OQWvo,OQWv6,0,4
rotation,degrees,6,2,8AOxb,8AOxb,1,5
rotation,degrees,6,2,vgIFD,vglFD,0,4
rotation,degrees,6,2,S5Rmg,s5Rmg,0,4
rotation,degrees,6,2,IjQgf,ljQgf,0,4
rotation,degrees,6,2,akcH1,akcH1,1,5
rotation,degrees,6,2,KKJm8,KKJm8,1,5
rotation,degrees,6,2,xTtqk,xTiqk,0,4
rotation,degrees,6,2,dtDvO,dtDvO,1,5
rotation,degrees,6,2,lLF7Y,lLF7Y,1,5
rotation,degrees,6,2,tCign,tCign,1,5
rotation,degrees,6,2,Edwda,Edwca,0,4
rotation,degrees,6,2,0FysH,OFysH,0,4
rotation,degrees,6,2,B6bRc,B6bRc,1,5
rotation,degrees,6,2,7tTVW,7tTVW,1,5
rotation,degrees,6,2,7Vy3u,7Vy3u,1,5
rotation,degrees,6,2,SpbEn,SpbEn,1,5
rotation,degrees,6,2,uMkuC,uMkuC,1,5
rotation,degrees,6,2,fITtE,i1TtE,0,3
rotation,degrees,6,2,n6OMG,n6OMG,1,5
rotation,degrees,6,2,g9soP,g9s6P,0,4
rotation,degrees,6,2,bxMGc,bxMGc,1,5
rotation,degrees,6,2,KU6qq,KU6qq,1,5
rotation,degrees,6,2,f59xL,i59xL,0,4
rotation,degrees,10,3,s1jbe,s1lbe,0,4
rotation,degrees,10,3,4sI34,4sl34,0,4
rotation,degrees,10,3,tKx7U,tKx7U,1,5
rotation,degrees,10,3,Oucqi,OucqI,0,4
rotation,degrees,10,3,gc54X,gc54X,1,5
rotation,degrees,10,3,sJRm1,sJRm1,1,5
rotation,degrees,10,3,g9q5K,g9q5K,1,5
rotation,degrees,10,3,qicVz,qlcVz,0,4
rotation,degrees,10,3,6UFX1,6UFx1,0,4
rotation,degrees,10,3,pUpGJ,pUpGJ,1,5
rotation,degrees,10,3,leunw,leunw,1,5
rotation,degrees,10,3,vwgd3,vwgd3,1,5
rotation,degrees,10,3,sKDQl,sKDOl,0,4
rotation,degrees,10,3,h87sr,h87sr,1,5
rotation,degrees,10,3,lfqFS,IfqFs,0,3
rotation,degrees,10,3,qMQlR,qMQIR,0,4
rotation,degrees,10,3,IIkE4,IlkE4,0,4
rotation,degrees,10,3,eu8aI,eu8aI,1,5
rotation,degrees,10,3,RsRz4,RsRzz4,0,4
rotation,degrees,10,3,440sK,44OsK,0,4
rotation,degrees,10,3,WlCO7,WlcO7,0,4
rotation,degrees,10,3,It1Ds,lt1Ds,0,4
rotation,degrees,10,3,rMZYY,rMZYY,1,5
rotation,degrees,10,3,2sPmb,2sPmb,1,5
rotation,degrees,10,3,LVLm2,LVLm2,1,5
rotation,degrees,10,3,mHloO,mHl6O,0,4
rotation,degrees,10,3,bKPWn,bKPWn,1,5
rotation,degrees,10,3,apMaq,apMaq,1,5
rotation,degrees,10,3,n7rfd,n7rfd,1,5
rotation,degrees,10,3,AAbdR,AIbdR,0,4
rotation,degrees,10,3,85uGl,85uGl,1,5
rotation,degrees,10,3,KJC8h,KJC8h,1,5
rotation,degrees,10,3,pJ7fu,pJ7tu,0,4
rotation,degrees,10,3,8uqwc,8uqwc,1,5
rotation,degrees,10,3,VG3Gu,Vc3Gu,0,4
rotation,degrees,10,3,GmF0m,GmFOm,0,4
rotation,degrees,10,3,GYsdS,GYsdS,1,5
rotation,degrees,10,3,s9LYo,s9LY6,0,4
rotation,degrees,10,3,4ubvr,4ubvr,1,5
rotation,degrees,10,3,4C0FS,4COFs,0,3
rotation,degrees,10,3,L9Als,L9AIs,0,4
rotation,degrees,10,3,piw8u,piw8u,1,5
rotation,degrees,10,3,x68PH,x68PH,1,5
rotation,degrees,10,3,kIbuV,klbuV,0,4
rotation,degrees,10,3,ZVhNj,zVhNj,0,4
rotation,degrees,10,3,k9W7y,k9W7y,1,5
rotation,degrees,10,3,13EPa,13EPa,1,5
rotation,degrees,10,3,QvGxf,QvGxf,1,5
rotation,degrees,10,3,Dgt3G,Dgt3G,1,5
rotation,degrees,10,3,uuuIV,uulV,0,2
rotation,degrees,10,3,iSQaJ,isQaJ,0,4
rotation,degrees,10,3,5lizu,51izu,0,4
rotation,degrees,10,3,eKUJC,eKUJc,0,4
rotation,degrees,10,3,ukxaD,ukxaD,1,5
rotation,degrees,10,3,GT8xC,GT8xC,1,5
rotation,degrees,10,3,VDKuk,VDKuk,1,5
rotation,degrees,10,3,EnUYx,EnUYx,1,5
rotation,degrees,10,3,Lb6bF,Lb6bF,1,5
rotation,degrees,10,3,yInn4,ylnn4,0,4
rotation,degrees,10,3,cEJsK,cEJsK,1,5
rotation,degrees,10,3,1hBhE,1hBhE,1,5
rotation,degrees,10,3,Ttaby,Traby,0,4
rotation,degrees,10,3,qeQ1k,qeQ1k,1,5
rotation,degrees,10,3,ijCPD,ljCPD,0,4
rotation,degrees,10,3,gvhNG,gvhNG,1,5
rotation,degrees,10,3,PVbAc,PVbAc,1,5
rotation,degrees,10,3,DAoot,DA66t,0,3
rotation,degrees,10,3,Hagc6,Hegc6,0,4
rotation,degrees,10,3,C9rsA,c9rsA,0,4
rotation,degrees,10,3,k1QXs,k1QXs,1,5
rotation,degrees,10,3,O0LII,OOLIl,0,3
rotation,degrees,10,3,0qDUd,OqDUd,0,4
rotation,degrees,10,3,9ezdG,9ezdG,1,5
rotation,degrees,10,3,TvKYK,TvKYK,1,5
rotation,degrees,10,3,A3Jao,A3Ja6,0,4
rotation,degrees,10,3,BhFDo,BhFD6,0,4
rotation,degrees,10,3,CKKRl,cKKkRI,0,2
rotation,degrees,10,3,zYgfL,zYgiL,0,4
rotation,degrees,10,3,ptU3R,ptU3R,1,5
rotation,degrees,10,3,x6qzt,x6qzt,1,5
rotation,degrees,10,3,yB7XF,yB7XF,1,5
rotation,degrees,10,3,Q72kc,Q72kc,1,5
rotation,degrees,10,3,dJX2J,dJX2J,1,5
rotation,degrees,10,3,F6ZjE,F6ZIE,0,4
rotation,degrees,10,3,ZVbE7,zvbE7,0,3
rotation,degrees,10,3,KB0wx,KBOwx,0,4
rotation,degrees,10,3,741tE,741tE,1,5
rotation,degrees,10,3,JbR1k,JbR1k,1,5
rotation,degrees,10,3,cqvPz,cqvPz,1,5
rotation,degrees,10,3,9BIwy,9Blwy,0,4
rotation,degrees,10,3,bn6PU,bn6PU,1,5
rotation,degrees,10,3,9dKLI,9dKLI,1,5
rotation,degrees,10,3,DBlKs,DBlKs,1,5
rotation,degrees,10,3,KyGE4,KyGE4,1,5
rotation,degrees,10,3,TdReG,TdReG,1,5
rotation,degrees,10,3,6dtP1,6dtP1,1,5
rotation,degrees,10,3,VDDBl,VDDBl,1,5
rotation,degrees,10,3,O1Bvt,O1Bvt,1,5
rotation,degrees,10,3,XBk4Q,XBk4O,0,4
rotation,degrees,10,3,CVjZy,CVizy,0,3
rotation,degrees,10,3,r1rlX,r1rIX,0,4
rotation,degrees,10,3,iGgk4,iGgk4,1,5
rotation,degrees,10,3,BjXg3,BjXg3,1,5
rotation,degrees,10,3,i3D6c,i3D6c,1,5
rotation,degrees,10,3,NAErf,NAElf,0,4
rotation,degrees,10,3,BYxfA,BYxiA,0,4
rotation,degrees,10,3,WlOpY,WIOpY,0,4
rotation,degrees,10,3,C8pYc,C8pYc,1,5
rotation,degrees,10,3,65WJj,65WJj,1,5
rotation,degrees,10,3,8tIhU,8tIhU,1,5
rotation,degrees,10,3,a0G7G,aOG7G,0,4
rotation,degrees,10,3,6JGmI,6JGml,0,4
rotation,degrees,10,3,1saKV,1saKV,1,5
rotation,degrees,10,3,WYvTZ,WYvTz,0,4
rotation,degrees,10,3,ULtbO,ULtbO,1,5
rotation,degrees,10,3,ZRspw,ZRspw,1,5
rotation,degrees,10,3,UV911,UV911,1,5
rotation,degrees,10,3,pePNl,pePNI,0,4
rotation,degrees,10,3,C0qNZ,COqNz,0,3
rotation,degrees,10,3,23KL2,23KL2,1,5
rotation,degrees,10,3,lhPcy,IhPcy,0,4
rotation,degrees,10,3,u32K7,u32K7,1,5
rotation,degrees,10,3,yecvR,yecvR,1,5
rotation,degrees,10,3,KOYK1,KOYK1,1,5
rotation,degrees,10,3,8KYWk,8KYWk,1,5
rotation,degrees,10,3,phdsA,phdsA,1,5
rotation,degrees,10,3,OBad7,OBad7,1,5
rotation,degrees,10,3,YqVlY,YqVIY,0,4
rotation,degrees,10,3,hjc2T,hjc2r,0,4
rotation,degrees,10,3,WZlQJ,Wz7Qv,0,2
rotation,degrees,10,3,56zBQ,56zBQ,1,5
rotation,degrees,10,3,BDVK0,BDvKO,0,3
rotation,degrees,10,3,Lsw8J,Lsw8J,1,5
rotation,degrees,10,3,Lht6Y,Lht6Y,1,5
rotation,degrees,10,3,BjWrS,BjWrs,0,4
rotation,degrees,10,3,EP5Wq,EP5Wq,1,5
rotation,degrees,10,3,wBPnM,wBPnM,1,5
rotation,degrees,10,3,LFCdV,LFcdV,0,4
rotation,degrees,10,3,ZHn3e,ZHn3e,1,5
rotation,degrees,10,3,M5aLk,M5aLk,1,5
rotation,degrees,10,3,45Chc,45Chc,1,5
rotation,degrees,10,3,v2hq0,v2hqO,0,4
rotation,degrees,10,3,n7qQj,n7qQj,1,5
rotation,degrees,10,3,QY6BX,QY6BX,1,5
rotation,degrees,10,3,iXE63,iXE63,1,5
rotation,degrees,10,3,DgU9D,DgU9D,1,5
rotation,degrees,10,3,08d2g,O8d2g,0,4
rotation,degrees,10,3,2bdHG,2bcHG,0,4
rotation,degrees,10,3,qlAnS,qlAnS,1,5
rotation,degrees,10,3,qxVQc,qxVOc,0,4
rotation,degrees,10,3,7AzM2,7AzM2,1,5
rotation,degrees,10,3,fE91j,iE91j,0,4
rotation,degrees,10,3,XDfI2,XD112,0,3
rotation,degrees,10,3,pEAQj,pEAQj,1,5
rotation,degrees,10,3,n7pmv,n7pmv,1,5
rotation,degrees,10,3,i75Yq,i75Yq,1,5
rotation,degrees,10,3,s8Nrx,s8Nrx,1,5
rotation,degrees,10,3,dy6dJ,dy6dJ,1,5
rotation,degrees,10,3,5EJq5,5Euq5,0,4
rotation,degrees,10,3,xHuf0,xHuiO,0,3
rotation,degrees,10,3,166zK,166zK,1,5
rotation,degrees,10,3,8TLt0,8TLtO,0,4
rotation,degrees,10,3,GTTZX,Gtzx,0,1
rotation,degrees,10,3,34dyX,34drX,0,4
rotation,degrees,10,3,ss7aZ,ss7az,0,4
rotation,degrees,10,3,Ukgw3,Uk9w3,0,4
rotation,degrees,10,3,t8e0P,t8eOP,0,4
rotation,degrees,10,3,OL85u,OL85u,1,5
rotation,degrees,10,3,38w10,38w1O,0,4
rotation,degrees,10,3,3pUKt,3pUKf,0,4
rotation,degrees,10,3,ONqNH,ONqNH,1,5
rotation,degrees,10,3,ArXeq,ArXeq,1,5
rotation,degrees,10,3,GUkgN,GUkgN,1,5
rotation,degrees,10,3,XZGQg,XzGQg,0,4
rotation,degrees,10,3,UV17n,UV17n,1,5
rotation,degrees,10,3,eQsCi,eQsCi,1,5
rotation,degrees,10,3,OQWvo,OQWve,0,4
rotation,degrees,10,3,8AOxb,8AOxb,1,5
rotation,degrees,10,3,vgIFD,vglFD,0,4
rotation,degrees,10,3,S5Rmg,s5Rmg,0,4
rotation,degrees,10,3,IjQgf,ljQgf,0,4
rotation,degrees,10,3,akcH1,akcH1,1,5
rotation,degrees,10,3,KKJm8,KKJm8,1,5
rotation,degrees,10,3,xTtqk,xTiqk,0,4
rotation,degrees,10,3,dtDvO,dtDvO,1,5
rotation,degrees,10,3,lLF7Y,ILF7Y,0,4
rotation,degrees,10,3,tCign,tCIgn,0,4
rotation,degrees,10,3,Edwda,Edwca,0,4
rotation,degrees,10,3,0FysH,OFysH,0,4
rotation,degrees,10,3,B6bRc,B6bRc,1,5
rotation,degrees,10,3,7tTVW,7tTvW,0,4
rotation,degrees,10,3,7Vy3u,7Vy3u,1,5
rotation,degrees,10,3,SpbEn,SpbEn,1,5
rotation,degrees,10,3,uMkuC,uMkuc,0,4
rotation,degrees,10,3,fITtE,i1tE,0,0
rotation,degrees,10,3,n6OMG,n6OMG,1,5
rotation,degrees,10,3,g9soP,g9s6P,0,4
rotation,degrees,10,3,bxMGc,bxMGc,1,5
rotation,degrees,10,3,KU6qq,KU6qq,1,5
rotation,degrees,10,3,f59xL,i59xL,0,4
rotation,degrees,14,4,s1jbe,s1lbe,0,4
rotation,degrees,14,4,4sI34,4sl84,0,3
rotation,degrees,14,4,tKx7U,tKx7U,1,5
rotation,degrees,14,4,Oucqi,Oucqi,1,5
rotation,degrees,14,4,gc54X,gc54X,1,5
rotation,degrees,14,4,sJRm1,sJRm1,1,5
rotation,degrees,14,4,g9q5K,g9q5K,1,5
rotation,degrees,14,4,qicVz,qlcVz,0,4
rotation,degrees,14,4,6UFX1,6UFx1,0,4
rotation,degrees,14,4,pUpGJ,pUpGv,0,4
rotation,degrees,14,4,leunw,leunw,1,5
rotation,degrees,14,4,vwgd3,wc3,0,0
rotation,degrees,14,4,sKDQl,sKDQI,0,4
rotation,degrees,14,4,h87sr,h87sr,1,5
rotation,degrees,14,4,lfqFS,IfqFs,0,3
rotation,degrees,14,4,qMQlR,qMQlR,1,5
rotation,degrees,14,4,IIkE4,IlkE4,0,4
rotation,degrees,14,4,eu8aI,eu8aI,1,5
rotation,degrees,14,4,RsRz4,RsRz4,1,5
rotation,degrees,14,4,440sK,44OsK,0,4
rotation,degrees,14,4,WlCO7,WlcO7,0,4
rotation,degrees,14,4,It1Ds,lt1Ds,0,4
rotation,degrees,14,4,rMZYY,NIZT,0,1
rotation,degrees,14,4,2sPmb,2sPmb,1,5
rotation,degrees,14,4,LVLm2,LVLm2,1,5
rotation,degrees,14,4,mHloO,nHleO,0,3
rotation,degrees,14,4,bKPWn,bKPWn,1,5
rotation,degrees,14,4,apMaq,apMaq,1,5
rotation,degrees,14,4,n7rfd,n7rfd,1,5
rotation,degrees,14,4,AAbdR,AAbdR,1,5
rotation,degrees,14,4,85uGl,85uGl,1,5
rotation,degrees,14,4,KJC8h,KJc8h,0,4
